"","cpid","crop.name","crop.category","cropid","variable","value"
"4313","MALKANGIRI","BITTER GOURD","VEGETABLES",605,"12",1
"4314","MALKANGIRI","BLACK BEANS","VEGETABLES",606,"12",1
"4315","MALKANGIRI","BOTTLE GOURD","VEGETABLES",607,"12",1
"4316","MALKANGIRI","BRINJAL","VEGETABLES",608,"12",1
"4317","MALKANGIRI","BUTTER BEANS","VEGETABLES",609,"12",1
"4318","MALKANGIRI","CABBAGE","VEGETABLES",610,"12",1
"4320","MALKANGIRI","CAULIFLOWER","VEGETABLES",612,"12",1
"4321","MALKANGIRI","DRUMSTICKS","VEGETABLES",613,"12",1
"4322","MALKANGIRI","EDDOE ( ROOT VEGETABLE)","VEGETABLES",614,"12",1
"4323","MALKANGIRI","EVY GOURD","VEGETABLES",615,"12",1
"4324","MALKANGIRI","KIDNEY BEANS","VEGETABLES",616,"12",1
"4325","MALKANGIRI","KOHLRABI","VEGETABLES",617,"12",1
"4326","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"12",1
"4328","MALKANGIRI","PUMPKIN","VEGETABLES",620,"12",1
"4329","MALKANGIRI","RADISH","VEGETABLES",621,"12",1
"4330","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"12",1
"4331","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"12",1
"4332","MALKANGIRI","SWEET ROOT","VEGETABLES",624,"12",1
"4333","MALKANGIRI","TOMATO","VEGETABLES",625,"12",1
"4335","MALKANGIRI","CHILLI","VEGETABLES",627,"12",1
"4337","MALKANGIRI","GARLIC","VEGETABLES",629,"12",1
"4338","MALKANGIRI","GINGER","VEGETABLES",630,"12",1
"4339","MALKANGIRI","ONION","VEGETABLES",631,"12",1
"4340","MALKANGIRI","TURMERIC","VEGETABLES",632,"12",1
"4341","PALAMU","MAKKA(MAIZE)","CEREALS",101,"12",1
"4343","PALAMU","GENHU(WHEAT)","CEREALS",103,"12",1
"4344","PALAMU","JO(JOWAR)","CEREALS",104,"12",1
"4345","PALAMU","MARUA","CEREALS",105,"12",1
"4350","PALAMU","ARHAR","PULSES",201,"12",1
"4351","PALAMU","GRAM","PULSES",202,"12",1
"4352","PALAMU","MASOOR","PULSES",203,"12",1
"4353","PALAMU","KURTHI","PULSES",204,"12",1
"4354","PALAMU","BODI","PULSES",205,"12",1
"4357","PALAMU","BARAI ","PULSES",208,"12",1
"4361","PALAMU","TISI","OILSEEDS",302,"12",1
"4362","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"12",1
"4364","PALAMU","TIL(SESAME)","OILSEEDS",305,"12",1
"4368","PALAMU","BER(INDIAN APPLE)","FRUIT",503,"12",1
"4369","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"12",1
"4384","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"12",1
"4385","PALAMU","AALU(POTATO)","VEGETABLES",604,"12",1
"4386","PALAMU","PYAJ(ONION)","VEGETABLES",605,"12",1
"4387","PALAMU","BAIGAN(BRINJAL)","VEGETABLES",606,"12",1
"4388","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"12",1
"4389","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"12",1
"4391","PALAMU","KARELA(BITTER GOURD)","VEGETABLES",610,"12",1
"4392","PALAMU","LOKI(BOTTLE GOURD)","VEGETABLES",611,"12",1
"4394","PALAMU","NENUA","VEGETABLES",613,"12",1
"4395","PALAMU","JHINGA ","VEGETABLES",614,"12",1
"4396","PALAMU","OL (ROOT VEGETABLE)","VEGETABLES",615,"12",1
"4397","PALAMU","LAHSUN(GARLIC)","VEGETABLES",616,"12",1
"4413","BANKURA","PADDY","CEREALS",101,"12",1
"4419","BANKURA","ROMA  ","PULSES",203,"12",1
"4420","BANKURA","MUNG","PULSES",204,"12",1
"4421","BANKURA","MUSUR","PULSES",205,"12",1
"4423","BANKURA","DUMUR ","PULSES",207,"12",1
"4425","BANKURA","TISI ","OILSEEDS",302,"12",1
"4426","BANKURA","KHASLA ","OILSEEDS",303,"12",1
"4428","BANKURA","MANGO","FRUIT",502,"12",1
"4429","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"12",1
"4430","BANKURA","JACKFRUIT","FRUIT",504,"12",1
"4431","BANKURA","BEL","FRUIT",505,"12",1
"4432","BANKURA","AMRA (  MANGO)","FRUIT",506,"12",1
"4433","BANKURA","DATE","FRUIT",507,"12",1
"4434","BANKURA","PLUM","FRUIT",508,"12",1
"4435","BANKURA","GUVAVA","FRUIT",509,"12",1
"4437","BANKURA","KUL ","FRUIT",511,"12",1
"4445","BANKURA","POTATO","VEGETABLES",601,"12",1
"4446","BANKURA","GREEN ONION","VEGETABLES",602,"12",1
"4447","BANKURA","BRINJAL","VEGETABLES",603,"12",1
"4448","BANKURA","RADDISH","VEGETABLES",604,"12",1
"4449","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"12",1
"4450","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"12",1
"4452","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"12",1
"4453","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"12",1
"4454","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"12",1
"4455","BANKURA","LADY'S FINGER","VEGETABLES",611,"12",1
"4456","BANKURA","JHINGA","VEGETABLES",612,"12",1
"4457","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"12",1
"4458","BANKURA","BARBATI","VEGETABLES",614,"12",1
"4459","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"12",1
"4460","BANKURA","KUNDRI","VEGETABLES",616,"12",1
"4463","BANKURA","GREEN CHILLIES","VEGETABLES",619,"12",1
"4464","BANKURA","RED CHILLIES","VEGETABLES",620,"12",1
"4465","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"12",1
"4467","BANKURA","TOMATO","VEGETABLES",623,"12",1
"4468","BANKURA","SIM","VEGETABLES",624,"12",1
"4469","BANKURA","LASUN (GARLIC)","VEGETABLES",625,"12",1
"4471","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"12",1
"4472","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"12",1
"4473","BANKURA","CAULIFLOWER","VEGETABLES",629,"12",1
"4474","BANKURA","CABBAGE","VEGETABLES",630,"12",1
"4475","BANKURA","PUMPKIN","VEGETABLES",631,"12",1
"4477","KACHCHH","JOWAR","CEREALS",101,"13",1
"4478","KACHCHH","BAJRA","CEREALS",102,"13",1
"4479","KACHCHH","WHEAT","CEREALS",103,"13",1
"4480","KACHCHH","MUG","PULSES",201,"13",1
"4481","KACHCHH","MATH","PULSES",202,"13",1
"4483","KACHCHH","ARANDA","OILSEEDS",301,"13",1
"4484","KACHCHH","TAL (SESAME)","OILSEEDS",302,"13",1
"4485","KACHCHH","GROUNDNUT(MUNGFALI)","OILSEEDS",303,"13",1
"4486","KACHCHH","RAYDO (MUSTARD)","OILSEEDS",304,"13",1
"4488","KACHCHH","KAPAS(COTTON)","FIBRE",401,"13",1
"4492","KACHCHH","RIGAN (BRINJAL)","VEGETABLES",601,"13",1
"4493","KACHCHH","MARCHA (MIRCHI)","VEGETABLES",602,"13",1
"4494","KACHCHH","TAMETA(TOMATO)","VEGETABLES",603,"13",1
"4495","KACHCHH","MULI(RADDISH)","VEGETABLES",604,"13",1
"4496","KACHCHH","DHANA (DHANIYA)","VEGETABLES",605,"13",1
"4497","KACHCHH","DUDHI(LOUKI)","VEGETABLES",606,"13",1
"4498","KACHCHH","DUNGLI (ONION)","VEGETABLES",607,"13",1
"4503","KACHCHH","SOVIN (GOUVAR)","OTHERS",701,"13",1
"4504","KACHCHH","ISABGOL","OTHERS",702,"13",1
"4506","DEVAS","MAKKA(MAIZE)","CEREALS",102,"13",1
"4507","DEVAS","DHAN(PADDY)","CEREALS",103,"13",1
"4509","DEVAS","BAJRA","CEREALS",105,"13",1
"4510","DEVAS","GENHU(WHEAT)","CEREALS",104,"13",1
"4511","DEVAS","TUAR","PULSES",201,"13",1
"4512","DEVAS","CHANA","PULSES",202,"13",1
"4513","DEVAS","CHAWLA","PULSES",203,"13",1
"4514","DEVAS","URAD","PULSES",204,"13",1
"4515","DEVAS","MUNG","PULSES",205,"13",1
"4516","DEVAS","SOYABEAN","OILSEEDS",301,"13",1
"4517","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"13",1
"4518","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"13",1
"4519","DEVAS","KAPAS(COTTON)","FIBRE",401,"13",1
"4520","DEVAS","AAM(MANGO)","FRUIT",501,"13",1
"4522","DEVAS","JAM","FRUIT",503,"13",1
"4523","DEVAS","JAMUN","FRUIT",504,"13",1
"4524","DEVAS","PAPITA","FRUIT",505,"13",1
"4525","DEVAS","TARBUJ","FRUIT",506,"13",1
"4526","DEVAS","KHARBUJ","FRUIT",507,"13",1
"4527","DEVAS","AMROOD","FRUIT",508,"13",1
"4528","DEVAS","SITAFAL","FRUIT",509,"13",1
"4529","DEVAS","ANAR","FRUIT",510,"13",1
"4530","DEVAS","TEMRU","FRUIT",511,"13",1
"4531","DEVAS","KHAJUR(DATES)","FRUIT",512,"13",1
"4532","DEVAS","BILLA","FRUIT",513,"13",1
"4533","DEVAS","BAIR(INDIAN APPLE)","FRUIT",514,"13",1
"4534","DEVAS","MAHUA","FRUIT",515,"13",1
"4535","DEVAS","IMALI(TAMARIND)","FRUIT",516,"13",1
"4537","DEVAS","AWLA(GOOSEBERRY)","FRUIT",518,"13",1
"4538","DEVAS","BADAM","FRUIT",519,"13",1
"4540","DEVAS","KARUNDA","FRUIT",521,"13",1
"4541","DEVAS","NIMBU(LEMON)","FRUIT",522,"13",1
"4542","DEVAS","NARANGI","FRUIT",523,"13",1
"4543","DEVAS","KATAR","FRUIT",524,"13",1
"4544","DEVAS","BHINDI(OKRA)","VEGETABLES",601,"13",1
"4545","DEVAS","KARELA(BITTER GOURD)","VEGETABLES",602,"13",1
"4546","DEVAS","KAKADI","VEGETABLES",603,"13",1
"4547","DEVAS","BAINGAN(BRINJAL)","VEGETABLES",604,"13",1
"4548","DEVAS","GOBHI(CAULIFLOWER)","VEGETABLES",605,"13",1
"4549","DEVAS","TAMATAR(TOMATO)","VEGETABLES",606,"13",1
"4550","DEVAS","GAJAR(CARROT)","VEGETABLES",607,"13",1
"4551","DEVAS","MULI(RADDISH)","VEGETABLES",608,"13",1
"4552","DEVAS","PALAK(SPINACH)","VEGETABLES",609,"13",1
"4553","DEVAS","MAITHI(FENUGREEK)","VEGETABLES",610,"13",1
"4554","DEVAS","AALU(POTATO)","VEGETABLES",611,"13",1
"4555","DEVAS","BATLA","VEGETABLES",612,"13",1
"4556","DEVAS","DHANIYA(CORIANDER)","VEGETABLES",613,"13",1
"4557","DEVAS","MIRCHI(CHILLIES)","VEGETABLES",614,"13",1
"4558","DEVAS","ARABI(TARO)","VEGETABLES",615,"13",1
"4559","DEVAS","GILKI","VEGETABLES",616,"13",1
"4560","DEVAS","GAWARFALI(CLUSTER BEANS)","VEGETABLES",617,"13",1
"4561","DEVAS","LOKI(BOTTLE GOURD)","VEGETABLES",618,"13",1
"4562","DEVAS","KADDU(PUMPKIN)","VEGETABLES",619,"13",1
"4563","DEVAS","TORIYA (RIDGE GOURD)","VEGETABLES",620,"13",1
"4564","DEVAS","TUMADI","VEGETABLES",621,"13",1
"4565","DEVAS","JHUMAKI","VEGETABLES",622,"13",1
"4566","DEVAS","BALAR","VEGETABLES",624,"13",1
"4567","DEVAS","SURJNAFALI","VEGETABLES",625,"13",1
"4568","DEVAS","HALDI(TURMERIC)","VEGETABLES",626,"13",1
"4569","DEVAS","DANGARI","VEGETABLES",627,"13",1
"4570","DEVAS","AMADI","VEGETABLES",628,"13",1
"4571","DEVAS","SHAKAR-KAND(SWEET POTATO)","VEGETABLES",629,"13",1
"4572","DEVAS","SOUP","VEGETABLES",630,"13",1
"4573","DEVAS","ARANDI","VEGETABLES",631,"13",1
"4574","KHANDWA","JOWAR","CEREALS",101,"13",1
"4575","KHANDWA","MAIZE","CEREALS",102,"13",1
"4576","KHANDWA","WHEAT","CEREALS",103,"13",1
"4577","KHANDWA","PADDY","CEREALS",104,"13",1
"4578","KHANDWA","SAWARIYA","PULSES",201,"13",1
"4579","KHANDWA","CODU","PULSES",202,"13",1
"4580","KHANDWA","KUTKI","PULSES",203,"13",1
"4581","KHANDWA","BADALI","PULSES",204,"13",1
"4582","KHANDWA","GRAM","PULSES",205,"13",1
"4583","KHANDWA","TUWAR","PULSES",206,"13",1
"4584","KHANDWA","URAD","PULSES",207,"13",1
"4585","KHANDWA","MUNG","PULSES",208,"13",1
"4586","KHANDWA","CHAWALA","PULSES",209,"13",1
"4587","KHANDWA","MASOOR","PULSES",210,"13",1
"4588","KHANDWA","SOYABEAN","OILSEEDS",301,"13",1
"4589","KHANDWA","MUNGFALI (GROUNDNUT)","OILSEEDS",302,"13",1
"4590","KHANDWA","TILLI(SESAME)","OILSEEDS",303,"13",1
"4591","KHANDWA","COTTON","FIBRE",401,"13",1
"4592","KHANDWA","JAM","FRUIT",501,"13",1
"4593","KHANDWA","AAM(MANGO)","FRUIT",502,"13",1
"4594","KHANDWA","JAMUN(BLACK PLUM)","FRUIT",503,"13",1
"4595","KHANDWA","BER (INDIAN APPLE)","FRUIT",504,"13",1
"4596","KHANDWA","AAWALA(GOOSEBERRY)","FRUIT",505,"13",1
"4597","KHANDWA","MAHUWA","FRUIT",506,"13",1
"4598","KHANDWA","TEMRU","FRUIT",507,"13",1
"4599","KHANDWA","NIMBU(LEMON)","FRUIT",508,"13",1
"4600","KHANDWA","SITAFAL(CUSTARD APPLE)","FRUIT",509,"13",1
"4602","KHANDWA","PAPITA(PAPPAYA)","FRUIT",511,"13",1
"4603","KHANDWA","KATAL (JACKFRUIT)","FRUIT",512,"13",1
"4604","KHANDWA","IMALI(TAMARIND)","FRUIT",513,"13",1
"4605","KHANDWA","SUGARCANE","FRUIT",514,"13",1
"4606","KHANDWA","BEGAN(BRINJAL)","VEGETABLES",601,"13",1
"4607","KHANDWA","BALAR","VEGETABLES",602,"13",1
"4608","KHANDWA","PALAK(SPINACH)","VEGETABLES",603,"13",1
"4609","KHANDWA","METHI(FENUGREEK)","VEGETABLES",604,"13",1
"4610","KHANDWA","BHINDI(OKRA)","VEGETABLES",605,"13",1
"4611","KHANDWA","KARELA(BITTER GOURD)","VEGETABLES",606,"13",1
"4612","KHANDWA","GAWARFALI(CLUSTER BEANS)","VEGETABLES",607,"13",1
"4613","KHANDWA","KADU(PUMPKIN)","VEGETABLES",608,"13",1
"4614","KHANDWA","GILKI","VEGETABLES",609,"13",1
"4615","KHANDWA","MUTTOR(PEAS)","VEGETABLES",610,"13",1
"4616","KHANDWA","LOKI(BOTTLE GOURD)","VEGETABLES",611,"13",1
"4617","KHANDWA","AMADI KI BHAJI","VEGETABLES",612,"13",1
"4618","KHANDWA","MIRCH","VEGETABLES",613,"13",1
"4619","KHANDWA","GAJAR(CARROT)","VEGETABLES",614,"13",1
"4620","KHANDWA","MULI(RADDISH)","VEGETABLES",615,"13",1
"4621","MAHBUBNAGAR","RICE","CEREALS",101,"13",1
"4622","MAHBUBNAGAR","JOWAR","CEREALS",102,"13",1
"4624","MAHBUBNAGAR","PATTHI","PULSES",201,"13",1
"4625","MAHBUBNAGAR","TELLA JONNA","PULSES",202,"13",1
"4626","MAHBUBNAGAR","KANDI","PULSES",203,"13",1
"4628","MAHBUBNAGAR","GREEN GRAM ","PULSES",205,"13",1
"4630","MAHBUBNAGAR","BEBBARLU","PULSES",207,"13",1
"4632","MAHBUBNAGAR","PALLI","OILSEEDS",301,"13",1
"4634","MAHBUBNAGAR","SUNFLOWER ","OILSEEDS",303,"13",1
"4636","MAHBUBNAGAR","CASTOR","OILSEEDS",305,"13",1
"4640","MAHBUBNAGAR","SEETHAPHUL","FRUIT",504,"13",1
"4641","MAHBUBNAGAR","NALLA NERADI PANDU","FRUIT",505,"13",1
"4642","MAHBUBNAGAR","MANGA PANDU","FRUIT",506,"13",1
"4643","MAHBUBNAGAR","GANGA RENI PANDU","FRUIT",507,"13",1
"4644","MAHBUBNAGAR","GUAVA ","FRUIT",508,"13",1
"4646","MAHBUBNAGAR","PAALAKURA  (LEAFYVEGETABLE)                                                                                                                                ","VEGETABLES",601,"13",1
"4647","MAHBUBNAGAR","MENTHEM  (LEAFYVEGETABLE)                             ","VEGETABLES",602,"13",1
"4648","MAHBUBNAGAR","GONGURA (LEAFY VEGETABLE)","VEGETABLES",603,"13",1
"4650","MAHBUBNAGAR","VANKAAYA","VEGETABLES",605,"13",1
"4651","MAHBUBNAGAR","BENDA ","VEGETABLES",606,"13",1
"4653","MAHBUBNAGAR","BEERAKAAYA","VEGETABLES",608,"13",1
"4657","MALKANGIRI","PADDY","CEREALS",102,"13",1
"4658","MALKANGIRI","RAGI","CEREALS",103,"13",1
"4660","MALKANGIRI","SWEET CORN","CEREALS",105,"13",1
"4661","MALKANGIRI","BOROBOTI","PULSES",201,"13",1
"4663","MALKANGIRI","HORSE GRAM","PULSES",203,"13",1
"4664","MALKANGIRI","JHUDUNGO","PULSES",204,"13",1
"4665","MALKANGIRI","PIGEON PEA","PULSES",205,"13",1
"4666","MALKANGIRI","BLACK GRAM","PULSES",206,"13",1
"4667","MALKANGIRI","GREEN GRAM","PULSES",207,"13",1
"4669","MALKANGIRI","SEASAME","OILSEEDS",302,"13",1
"4672","MALKANGIRI","COCONUT","FRUIT",501,"13",1
"4673","MALKANGIRI","BANANA","FRUIT",502,"13",1
"4680","MALKANGIRI","PAPAYA","FRUIT",503,"13",1
"4682","MALKANGIRI"," YAM ROOT","VEGETABLES",601,"13",1
"4683","MALKANGIRI","ASH GOURD","VEGETABLES",602,"13",1
"4685","MALKANGIRI","BEANS","VEGETABLES",604,"13",1
"4686","MALKANGIRI","BITTER GOURD","VEGETABLES",605,"13",1
"4687","MALKANGIRI","BLACK BEANS","VEGETABLES",606,"13",1
"4688","MALKANGIRI","BOTTLE GOURD","VEGETABLES",607,"13",1
"4689","MALKANGIRI","BRINJAL","VEGETABLES",608,"13",1
"4690","MALKANGIRI","BUTTER BEANS","VEGETABLES",609,"13",1
"4694","MALKANGIRI","DRUMSTICKS","VEGETABLES",613,"13",1
"4695","MALKANGIRI","EDDOE ( ROOT VEGETABLE)","VEGETABLES",614,"13",1
"4696","MALKANGIRI","EVY GOURD","VEGETABLES",615,"13",1
"4697","MALKANGIRI","KIDNEY BEANS","VEGETABLES",616,"13",1
"4699","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"13",1
"4701","MALKANGIRI","PUMPKIN","VEGETABLES",620,"13",1
"4702","MALKANGIRI","RADISH","VEGETABLES",621,"13",1
"4703","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"13",1
"4704","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"13",1
"4706","MALKANGIRI","TOMATO","VEGETABLES",625,"13",1
"4708","MALKANGIRI","CHILLI","VEGETABLES",627,"13",1
"4711","MALKANGIRI","GINGER","VEGETABLES",630,"13",1
"4712","MALKANGIRI","ONION","VEGETABLES",631,"13",1
"4713","MALKANGIRI","TURMERIC","VEGETABLES",632,"13",1
"4714","PALAMU","MAKKA(MAIZE)","CEREALS",101,"13",1
"4715","PALAMU"," DHAN(PADDY)","CEREALS",102,"13",1
"4716","PALAMU","GENHU(WHEAT)","CEREALS",103,"13",1
"4717","PALAMU","JO(JOWAR)","CEREALS",104,"13",1
"4721","PALAMU","KODO ","CEREALS",108,"13",1
"4722","PALAMU","JINORA(TYPE OF BAJRA)","CEREALS",109,"13",1
"4723","PALAMU","ARHAR","PULSES",201,"13",1
"4724","PALAMU","GRAM","PULSES",202,"13",1
"4725","PALAMU","MASOOR","PULSES",203,"13",1
"4726","PALAMU","KURTHI","PULSES",204,"13",1
"4730","PALAMU","BARAI ","PULSES",208,"13",1
"4731","PALAMU","MOONG","PULSES",209,"13",1
"4734","PALAMU","TISI","OILSEEDS",302,"13",1
"4735","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"13",1
"4736","PALAMU","BADAM","OILSEEDS",304,"13",1
"4737","PALAMU","TIL(SESAME)","OILSEEDS",305,"13",1
"4739","PALAMU","MAHUA FRUIT","FRUIT",501,"13",1
"4740","PALAMU","AAM(MANGO)","FRUIT",502,"13",1
"4742","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"13",1
"4745","PALAMU","LEMON","FRUIT",507,"13",1
"4748","PALAMU","KELLA(BANANA)","FRUIT",510,"13",1
"4757","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"13",1
"4758","PALAMU","AALU(POTATO)","VEGETABLES",604,"13",1
"4759","PALAMU","PYAJ(ONION)","VEGETABLES",605,"13",1
"4760","PALAMU","BAIGAN(BRINJAL)","VEGETABLES",606,"13",1
"4761","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"13",1
"4762","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"13",1
"4763","PALAMU","BHINDI (OKRA)","VEGETABLES",609,"13",1
"4765","PALAMU","LOKI(BOTTLE GOURD)","VEGETABLES",611,"13",1
"4767","PALAMU","NENUA","VEGETABLES",613,"13",1
"4768","PALAMU","JHINGA ","VEGETABLES",614,"13",1
"4771","PALAMU","SEM ","VEGETABLES",617,"13",1
"4779","PALAMU","PALAK(SPINACH)","VEGETABLES",625,"13",1
"4780","PALAMU","DHANIA(CORIANDER)","VEGETABLES",626,"13",1
"4783","PALAMU","GAJAR(CARROT)","VEGETABLES",629,"13",1
"4785","PALAMU","SAKARKAND(SWEET POTATO)","VEGETABLES",631,"13",1
"4786","BANKURA","PADDY","CEREALS",101,"13",1
"4787","BANKURA","WHEAT","CEREALS",102,"13",1
"4788","BANKURA","MAIZE","CEREALS",103,"13",1
"4790","BANKURA","RAHER ","PULSES",201,"13",1
"4791","BANKURA","CHOLA","PULSES",202,"13",1
"4796","BANKURA","DUMUR ","PULSES",207,"13",1
"4798","BANKURA","TISI ","OILSEEDS",302,"13",1
"4799","BANKURA","KHASLA ","OILSEEDS",303,"13",1
"4801","BANKURA","MANGO","FRUIT",502,"13",1
"4802","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"13",1
"4803","BANKURA","JACKFRUIT","FRUIT",504,"13",1
"4804","BANKURA","BEL","FRUIT",505,"13",1
"4805","BANKURA","AMRA (  MANGO)","FRUIT",506,"13",1
"4806","BANKURA","DATE","FRUIT",507,"13",1
"4807","BANKURA","PLUM","FRUIT",508,"13",1
"4808","BANKURA","GUVAVA","FRUIT",509,"13",1
"4809","BANKURA","CUSTARD APPLE ","FRUIT",510,"13",1
"4810","BANKURA","KUL ","FRUIT",511,"13",1
"4811","BANKURA","COCONUT","FRUIT",512,"13",1
"4812","BANKURA","BEDANA (POMERGRANATE)","FRUIT",513,"13",1
"4813","BANKURA","ORANGE","FRUIT",514,"13",1
"4814","BANKURA","LEMON","FRUIT",515,"13",1
"4818","BANKURA","POTATO","VEGETABLES",601,"13",1
"4819","BANKURA","GREEN ONION","VEGETABLES",602,"13",1
"4820","BANKURA","BRINJAL","VEGETABLES",603,"13",1
"4821","BANKURA","RADDISH","VEGETABLES",604,"13",1
"4822","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"13",1
"4823","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"13",1
"4825","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"13",1
"4826","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"13",1
"4827","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"13",1
"4828","BANKURA","LADY'S FINGER","VEGETABLES",611,"13",1
"4829","BANKURA","JHINGA","VEGETABLES",612,"13",1
"4830","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"13",1
"4831","BANKURA","BARBATI","VEGETABLES",614,"13",1
"4832","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"13",1
"4833","BANKURA","KUNDRI","VEGETABLES",616,"13",1
"4834","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"13",1
"4835","BANKURA","KHAM ALU  (ROOT VEGETABLE)","VEGETABLES",618,"13",1
"4836","BANKURA","GREEN CHILLIES","VEGETABLES",619,"13",1
"4837","BANKURA","RED CHILLIES","VEGETABLES",620,"13",1
"4838","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"13",1
"4839","BANKURA","PURUI / PUI  (LEAFY VEGETABLE)","VEGETABLES",622,"13",1
"4840","BANKURA","TOMATO","VEGETABLES",623,"13",1
"4841","BANKURA","SIM","VEGETABLES",624,"13",1
"4844","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"13",1
"4845","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"13",1
"4846","BANKURA","CAULIFLOWER","VEGETABLES",629,"13",1
"4847","BANKURA","CABBAGE","VEGETABLES",630,"13",1
"4848","BANKURA","PUMPKIN","VEGETABLES",631,"13",1
"4849","BANKURA","SHOSHA (CUCUMBER)","VEGETABLES",632,"13",1
"4850","KACHCHH","JOWAR","CEREALS",101,"14",1
"4851","KACHCHH","BAJRA","CEREALS",102,"14",1
"4852","KACHCHH","WHEAT","CEREALS",103,"14",1
"4853","KACHCHH","MUG","PULSES",201,"14",1
"4854","KACHCHH","MATH","PULSES",202,"14",1
"4856","KACHCHH","ARANDA","OILSEEDS",301,"14",1
"4857","KACHCHH","TAL (SESAME)","OILSEEDS",302,"14",1
"4858","KACHCHH","GROUNDNUT(MUNGFALI)","OILSEEDS",303,"14",1
"4859","KACHCHH","RAYDO (MUSTARD)","OILSEEDS",304,"14",1
"4861","KACHCHH","KAPAS(COTTON)","FIBRE",401,"14",1
"4865","KACHCHH","RIGAN (BRINJAL)","VEGETABLES",601,"14",1
"4866","KACHCHH","MARCHA (MIRCHI)","VEGETABLES",602,"14",1
"4867","KACHCHH","TAMETA(TOMATO)","VEGETABLES",603,"14",1
"4868","KACHCHH","MULI(RADDISH)","VEGETABLES",604,"14",1
"4869","KACHCHH","DHANA (DHANIYA)","VEGETABLES",605,"14",1
"4870","KACHCHH","DUDHI(LOUKI)","VEGETABLES",606,"14",1
"4871","KACHCHH","DUNGLI (ONION)","VEGETABLES",607,"14",1
"4876","KACHCHH","SOVIN (GOUVAR)","OTHERS",701,"14",1
"4877","KACHCHH","ISABGOL","OTHERS",702,"14",1
"4878","DEVAS","JOWAR","CEREALS",101,"14",1
"4879","DEVAS","MAKKA(MAIZE)","CEREALS",102,"14",1
"4880","DEVAS","DHAN(PADDY)","CEREALS",103,"14",1
"4881","DEVAS","RAJGARA","CEREALS",104,"14",1
"4882","DEVAS","BAJRA","CEREALS",105,"14",1
"4883","DEVAS","GENHU(WHEAT)","CEREALS",104,"14",1
"4884","DEVAS","TUAR","PULSES",201,"14",1
"4885","DEVAS","CHANA","PULSES",202,"14",1
"4886","DEVAS","CHAWLA","PULSES",203,"14",1
"4887","DEVAS","URAD","PULSES",204,"14",1
"4888","DEVAS","MUNG","PULSES",205,"14",1
"4889","DEVAS","SOYABEAN","OILSEEDS",301,"14",1
"4890","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"14",1
"4891","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"14",1
"4892","DEVAS","KAPAS(COTTON)","FIBRE",401,"14",1
"4893","DEVAS","AAM(MANGO)","FRUIT",501,"14",1
